Date	MS 	SP100	Apple	Dell	HP	IBM	Intel	Ford
6/25/2001	68.85	632.03	23.99	24.25	26.86	112.65	28.58	25.08
6/26/2001	70.14	629.54	23.75	25	26.51	113.04	28.97	24.79
6/27/2001	71.14	626.69	23.34	25.74	26.45	113.52	28.65	24.27
6/28/2001	72.74	635.58	23.54	26.42	27.25	115.1	29.64	24.81
6/29/2001	73	632.02	23.25	26.15	28.6	113.5	29.25	24.55
7/2/2001	70.6	639.96	23.9	26.87	28.7	114.35	30.06	25.09
7/3/2001	70.47	638.55	23.84	26.91	28.4	112.98	30.46	25.05
7/5/2001	68.51	628.56	23.19	26.21	27.63	112.1	29.84	25.03
7/6/2001	66.06	612.95	22.03	25.63	26.43	106.5	28.43	24.28
7/9/2001	65.69	618.29	22.7	26.7	26.7	104.72	28.9	24.37
7/10/2001	64.48	608.79	21.14	25.61	25.45	101.96	27.79	24.75
7/11/2001	66.5	607.01	22.54	25.98	25.79	103.85	28.06	25.32
7/12/2001	71.6	622.46	24.36	27.37	27.02	107.25	30.1	25.26
7/13/2001	71.34	626.85	24.85	27.95	27.98	108.53	30.19	25.6
7/16/2001	71.18	620.6	23.96	27.12	26.4	107.82	29.13	25
7/17/2001	71.82	626.91	25.1	28.74	26.4	108.53	29.9	25.72
7/18/2001	70.57	623.06	20.79	27.2	26.24	104.28	28.89	25.34
7/19/2001	72.57	627.08	19.96	28.38	26.51	104	29.96	25.64
7/20/2001	69.18	625.59	19.98	27.89	26.42	105.7	29.93	25.76
7/23/2001	67.09	614.41	19.54	26.56	26.2	105.85	29	25.52
7/24/2001	66.32	604.16	19.09	26.61	25.75	104.51	28.88	25.23
7/25/2001	67.48	613.95	18.47	28.01	25.68	104.89	29.42	25.5
7/26/2001	66.59	619.14	18.59	27.87	24	106	29.78	25.09
7/27/2001	65.47	620.16	18.96	27.46	24.36	104.7	29.22	25.26
7/30/2001	65.8	618.89	18.93	27.46	24.21	105.85	29.04	25.16
7/31/2001	66.19	622.16	18.79	26.93	24.66	105.21	29.81	25.47
8/1/2001	66.47	623.61	19.06	27.18	25.51	107.06	30.75	25.03
8/2/2001	67.45	626.27	19.82	28.43	25.91	108.8	32.11	25.12
8/3/2001	66.89	623.65	19.5	28.07	25.29	108.18	31.68	24.95
8/6/2001	66.13	615.21	19.13	27.84	25.23	106.51	30.28	24.65
8/7/2001	66.35	618.71	19.25	27.71	25.12	106.25	30.62	24.75
8/8/2001	64.86	607.53	18.9	26.64	24.75	104.19	29.61	24.37
8/9/2001	65.01	607.83	19.05	26.64	24.7	104.08	29.65	24.37
8/10/2001	65.52	611.41	19.02	26.91	25.1	104.95	29.95	24.77
8/13/2001	65.83	610.49	19.09	27.02	24.87	105.86	30.56	23.74
8/14/2001	64.69	607.02	18.73	26.57	24.86	106.2	30.35	22.99
8/15/2001	63.2	603.02	18.44	25.5	24.1	105.01	29.78	22.55
8/16/2001	64.62	605.03	18.65	25.38	24.13	105.75	30.16	23.47
8/17/2001	61.88	593.87	18.07	23	24.05	104.59	28.07	21.7
8/20/2001	62.7	599	18.12	22.72	24.74	104.1	28.2	20.4
8/21/2001	60.78	590.27	17.92	22.01	24.7	101.89	27.07	20.1
8/22/2001	60.66	594.68	18.21	22.15	24.5	103.96	27.96	20.31
8/23/2001	59.12	592.93	17.81	21.83	24.01	103	27.67	20.08
8/24/2001	62.05	606.71	18.57	23.12	25.13	106.99	29.08	20.39
8/27/2001	62.31	604.22	18.92	23.05	25.02	106.86	29.15	20.25
8/28/2001	60.74	594.13	18.4	22.65	24.61	104.95	28.51	20.32
8/29/2001	60.25	586.34	17.83	21.8	23.95	104.13	28.1	20.19
8/30/2001	56.94	574.38	17.83	21.13	23.4	100.36	27.13	19.76
8/31/2001	57.05	577.4	18.55	21.38	23.21	99.95	27.96	19.87
9/4/2001	56.1	578.04	18.25	22.31	19	101.49	26.85	20.25
9/5/2001	57.74	578.89	18.55	22.38	18.21	100.35	27.47	19.97
9/6/2001	56.02	565.51	17.72	21.5	17.7	98	26.1	19.4
9/7/2001	55.4	553.89	17.28	21.55	18.08	96.59	25.89	18.76
9/10/2001	57.58	558.58	17.37	22.57	17.89	96.47	26.07	19.4
9/17/2001	52.91	529.1	16.99	20.7	16.02	93.34	23.59	16.55
9/18/2001	54.32	526.8	16.28	19.79	16.2	96.4	23.47	16.93
9/19/2001	53.87	518.85	17.02	19.08	15.4	96	22.28	16.43
9/20/2001	50.76	501.02	15.68	17.48	14.5	93.4	20.67	15.49
9/21/2001	49.71	491.7	15.73	16.63	14.96	90.5	19.3	15.34
9/24/2001	52.01	513.03	16.45	18.6	16.1	94.8	21.31	16.43
9/25/2001	51.3	517.92	15.54	19.16	16.01	94.45	21.68	16.12
9/26/2001	50.27	516.29	15.15	18.16	16	91.3	20.9	16.38
9/27/2001	49.96	521.96	15.51	18.04	16.2	90	20.55	16.56
9/28/2001	51.17	533.1	15.51	18.53	16.05	91.72	20.44	17.35
10/1/2001	51.79	533.4	15.54	18.71	15.6	92.71	20.01	17.24
10/2/2001	53.05	539.57	15.05	18.54	15.25	93.77	19.54	17.8
10/3/2001	56.23	550.6	14.98	20.64	16	96.95	21.23	17.95
10/4/2001	56.44	548.45	15.88	22.32	16	97.31	21.55	17.24
10/5/2001	57.72	549.38	16.14	22.56	16.45	98.02	21.96	17.67
10/8/2001	58.04	544.88	16.2	23.12	16.95	98.5	22.24	17.29
10/9/2001	54.56	541.84	16	22.65	16.72	97.14	21.45	17.55
10/10/2001	55.51	554.76	16.82	23.22	17	97.25	23.06	18.13
10/11/2001	56.32	563.39	17.74	24.97	18.1	99.4	24.51	18
10/12/2001	56.38	560.78	18.01	24.13	18.35	100.84	25.02	17.73
10/15/2001	58.06	560.43	17.99	23.58	18.12	102	24.38	17.73
10/16/2001	58.45	564.14	18.01	24.27	18.5	101.85	24.96	17.68
10/17/2001	56.03	554.67	16.99	23.22	18.01	102.9	24.57	17.13
10/18/2001	56.75	551.01	18	23.22	17.6	101.26	24.05	16.77
10/19/2001	57.9	553.8	18.3	24.05	18.29	102.65	24.15	16.51
10/22/2001	60.16	562.52	19.02	24.55	18.3	105.25	25.3	16.55
10/23/2001	60.43	559.05	18.14	24.64	17.92	105.81	25	16.87
10/24/2001	61.32	558.69	18.95	24.9	18.02	108.57	25.48	16.06
10/25/2001	62.56	565.62	19.19	25.86	18.14	110.66	26.1	16.52
10/26/2001	62.2	567.98	18.67	25.5	17.85	111.16	25.86	16.66
10/29/2001	59.64	553.34	17.63	24.09	17.4	108.62	24.18	16.21
10/30/2001	58.88	545.06	17.6	23.24	16.97	108.65	23.54	16.05
10/31/2001	58.15	544.43	17.56	23.98	16.83	108.07	24.42	16.05
11/1/2001	61.84	558.24	18.59	24.55	17.3	109.89	25.94	16.37
11/2/2001	61.4	559.99	18.57	24.92	16.92	109.5	26.3	16.29
11/5/2001	63.27	566.68	19.07	25.3	16.89	109.97	26.96	16.18
11/6/2001	64.78	576.3	19.57	26.24	19.81	113.61	28.25	16.38
11/7/2001	64.25	573.64	19.59	26.25	19.18	113.85	28.29	16.28
11/8/2001	64.42	576.62	18.71	26.14	18.35	113.81	28.28	16.77
11/9/2001	65.21	577.99	18.71	25.75	18.99	114.08	27.88	16.46
11/12/2001	65.79	576.13	18.75	25.79	19.3	114.86	28.38	16.21
11/13/2001	67.9	587.04	19.37	26.82	20.23	116.7	30.05	16.43
11/14/2001	65.95	589.16	19.61	27.46	22.08	114.35	31.32	16.34
11/15/2001	66.12	590.44	19.45	27.69	22.09	114.75	30.78	16.77
11/16/2001	65.75	588.07	18.97	26.6	21.5	114.5	30.63	17.05
11/19/2001	66.54	595.07	20	26.92	21.55	115	30.99	17.55
11/20/2001	65.4	590.03	19.53	26.39	20.95	115.44	29.95	17.28
11/21/2001	64.05	586.36	19.68	25.95	20.52	114.34	30.81	17.13
11/23/2001	64.71	593.27	19.84	26.36	20.94	115.35	31.06	17.88
11/26/2001	65.14	596.24	21.37	26.92	21.13	116.33	31.87	18.58
11/27/2001	63.74	590.83	21	26.48	20.3	114.2	32.31	18.29
11/28/2001	62.8	578.92	20.53	25.99	20.17	112.15	31.76	17.91
11/29/2001	64.84	585.28	20.42	27.06	21.4	114.43	32.32	18.26
11/30/2001	64.21	584.8	21.3	27.93	21.99	115.59	32.66	18.94
12/3/2001	64.77	578.66	21.05	27.66	21.49	114.13	32.04	17.8
12/4/2001	66	585.63	22.4	28.08	22.5	116.64	32.86	17.74
12/5/2001	68.1	597.7	23.76	29.67	23.32	121.4	34.61	16.79
12/6/2001	68.65	596.77	22.78	29.41	23.33	120.14	34.16	17.36
12/7/2001	67.83	591.78	22.54	28.94	23.52	120.4	33.24	17.13
12/10/2001	67.06	581.24	22.54	28.91	23	119.66	32.95	16.66
12/11/2001	67.32	579.32	21.78	29.06	21.99	121.5	33.19	16.66
12/12/2001	67.95	580.37	21.49	29.18	21.81	123.2	34.08	16.65
12/13/2001	66.27	570.6	21	28.48	21.07	120.25	32.57	16.17
12/14/2001	67.44	572.38	20.39	28.12	21	121.1	33.27	16.1
12/17/2001	68.98	578.97	20.62	28.48	20.76	121.34	33.97	15
12/18/2001	69.27	583.38	21.01	28.8	20.5	122.2	33.81	15.08
12/19/2001	69.49	588.72	21.62	28.65	20.7	123.89	33.05	14.93
12/20/2001	66.76	584.3	20.67	27.58	20.7	122.7	31.98	15.25
12/21/2001	67.54	586.41	21	27.58	21	122	32.41	15.45
12/24/2001	67.27	585.19	21.36	27.77	20.77	121.45	32.02	15.33
12/26/2001	67.68	587.5	21.49	27.95	20.9	122.4	32.29	15.4
12/27/2001	67.85	590.87	22.07	27.89	20.8	123.5	32.67	15.74
12/28/2001	67.87	591.75	22.43	27.73	20.82	122.9	32.24	15.95
12/31/2001	66.25	584.28	21.9	27.18	20.54	120.96	31.45	15.72
1/2/2002	67.04	588.98	23.3	27.5	21.65	121.5	33	16.22
1/3/2002	69.23	595.13	23.58	29.03	22.96	123.66	35.52	16.73
1/4/2002	68.9	598.61	23.69	29.59	23.16	125.6	35.79	16.94
1/7/2002	68.56	594.41	22.9	29.62	23.02	124.05	35.27	16.5
1/8/2002	69.38	592.5	22.61	29.64	22.78	124.7	35.58	16.56
1/9/2002	68.71	589.62	21.65	29.39	23.46	124.49	35.36	16.31
1/10/2002	69.28	590.56	21.23	29.33	23.33	122.14	34.65	15.29
1/11/2002	68.61	584.2	21.05	29	22.88	120.31	34.55	15.5
1/14/2002	68.47	580.86	21.15	28.18	22.52	118.05	34.84	15.35
1/15/2002	69.55	584.85	21.7	28.58	23.08	118.85	34.68	15.04
1/16/2002	67.87	574.99	20.78	27.57	22.42	117.4	33.71	14.96
1/17/2002	69.86	581.63	22.48	28.95	23.53	119.9	34.53	14.7
1/18/2002	66.1	575.24	22.17	28.1	22.61	114.25	33.48	14.5
1/22/2002	64.46	570.63	21.82	26.7	21.81	110.5	31.7	14.43
1/23/2002	63.74	573.63	23.02	26.68	22.16	107.9	32.45	14.54
1/24/2002	64.6	575.09	23.21	27.3	22.63	108.72	33.2	14.45
1/25/2002	63.8	575.14	23.25	28.44	22.47	109.28	33.68	14.61
1/28/2002	63.82	574.91	23.27	28.42	22.07	108.15	33.92	15.06
1/29/2002	62.32	557.28	23.07	27.19	20.94	103	32.68	14.92
1/30/2002	62.85	564.38	24.09	27.57	21.96	105.55	33.86	14.87
1/31/2002	63.71	573.49	24.72	27.49	22.11	107.89	35.04	15.3
2/1/2002	62.66	569.35	24.41	26.8	22	108	34.67	14.9
2/4/2002	61.12	553.43	25.35	26.84	22.04	106.8	33.98	14.63
2/5/2002	61.15	552.38	25.45	26.56	21.39	106.3	33.8	14.04
2/6/2002	60.4	550.2	24.67	26.68	20.85	106.63	32.92	14.1
2/7/2002	59.8	548.69	24.3	26.2	20.8	103.91	32.31	14.53
2/8/2002	60.65	557.28	24.03	26.25	20.4	104.99	32.52	14.38
2/11/2002	61.13	565.08	24.98	26.8	20.85	107.38	33.57	14.3
2/12/2002	60.14	562.51	24.71	26.85	20.77	106.57	32.97	14.34
2/13/2002	61.82	567.79	25.01	27.34	20.98	108.07	33.38	14.99
2/14/2002	61.68	567.13	24.6	26.81	20.88	107.89	33.34	14.7
2/15/2002	60.23	559.65	23.9	25.6	20.36	102.89	32.29	14.62
2/19/2002	58.93	549.22	22.62	24.4	19.76	101.3	31.34	14.28
2/20/2002	59.9	557.59	23.13	25.24	19.82	99.31	31.44	14.5
2/21/2002	58.05	548.58	21.5	23.77	19.46	96.38	29.48	14.67
2/22/2002	57.99	554.04	22.74	23.76	19.29	98.45	29.53	14.58
2/25/2002	59.08	563.78	23.81	25.15	19.98	98.3	31.02	15.23
2/26/2002	58.55	562.67	23.67	25.32	20.01	97.15	30.02	15.55
2/27/2002	58.39	563.09	21.96	25.27	20.03	97.83	29.89	15.3
2/28/2002	58.34	562.41	21.7	24.69	20.12	98.12	28.55	14.88
3/1/2002	61.37	576.16	23.45	26.44	20.21	103.02	30.98	15.64
3/4/2002	63.3	586.52	24.29	27.68	20.55	105.9	31.85	16.17
3/5/2002	63.08	581.95	23.53	27.73	20.6	105.67	32.7	15.74
3/6/2002	63.63	590.21	24.07	27.94	20.18	106.3	32.96	16.35
3/7/2002	62.72	586.88	24.38	27.59	20	103.71	32.98	16.91
3/8/2002	63.95	589.84	24.66	28.91	20.59	105.09	34.17	16.81
3/11/2002	64.34	591.73	25.06	28.71	20.98	105.24	33.42	17.2
3/12/2002	62.54	591.09	24.72	28	20.56	108.5	32.99	17.01
3/13/2002	62.1	584.7	24.49	26.84	20.11	107.18	31.34	17.11
3/14/2002	61.22	584.33	24.43	25.92	19.4	106.6	30.97	16.91
3/15/2002	62.49	591.13	24.95	25.72	19.05	106.79	31.74	16.93
3/18/2002	62.14	589.63	24.74	26.39	19.25	106.35	31.62	17.07
3/19/2002	62.23	592.09	24.85	27.03	18.8	107.49	31.72	17.18
3/20/2002	60.1	582.17	24.92	26.92	18.2	105.5	30.53	16.5
3/21/2002	61.36	582.44	24.27	26.99	18.5	106.78	31.4	16.7
3/22/2002	60.45	580.09	24.09	26.56	18.15	105.6	30.59	16.67
3/25/2002	59.23	571.67	23.35	26.31	18.12	103.56	30	16.05
3/26/2002	59.08	575.17	23.46	26.19	18.08	102.9	30.77	16.09
3/27/2002	59.44	577.49	23.47	25.95	17.77	103.39	30.41	16.1
3/28/2002	60.31	577.87	23.67	26.11	17.94	104	30.41	16.49
4/1/2002	60.38	576.68	24.46	27.14	17.9	102.86	31.17	15.73
4/2/2002	57.28	571.48	24.07	26.57	17.45	100.95	30.03	15.37
4/3/2002	56.33	566.03	23.75	26.19	17.37	99.96	29.87	15.06
4/4/2002	56.45	566.72	24.9	26.75	17.25	100.84	30.59	15.14
4/5/2002	55.87	564.02	24.74	26.42	16.99	97.25	30.05	15.05
4/8/2002	57.22	563.95	24.56	26.88	17.12	87.41	29.93	15.11
4/9/2002	54.87	558.83	24.1	26.57	17.41	87.74	28.46	15.03
4/10/2002	56.3	565.35	24.66	26.84	17.72	89.01	29.26	15.6
4/11/2002	54.79	549.46	24.86	26.27	17.9	84.19	28.94	14.9
4/12/2002	55.93	553.74	25.06	26.12	17.8	85.6	28.39	15.34
4/15/2002	55.69	547.72	25	25.87	17.88	85.35	28.11	15.06
4/16/2002	57.81	561.29	25.74	27.21	18.6	86.2	29.51	15.86
4/17/2002	56.63	559.73	26.11	27.37	18.65	84.81	30.64	16.18
4/18/2002	56.37	559.36	25.41	27.2	18.2	88.95	30.45	15.87
4/19/2002	57.2	559.79	24.98	27.34	18.69	89	30.1	16.36
4/22/2002	55.59	550.04	24.53	27.15	18.27	87.93	30.06	16.05
4/23/2002	53.99	545.8	24.25	26.68	18.04	87.33	29.54	16.45
4/24/2002	53.02	541.86	23.77	26.45	17.21	86.5	28.91	16.22
4/25/2002	53.73	540.69	24.12	26.8	17.38	86.71	29.09	16.32
4/26/2002	51.5	532.37	23.01	25.88	16.96	84.71	28.12	16.3
4/29/2002	52.24	526.84	23.96	25.57	16.97	83.89	28.04	15.86
4/30/2002	52.26	532.4	24.27	26.34	17.1	83.76	28.61	16
5/1/2002	52.75	538.53	23.98	26.48	16.86	84.3	28.63	16.34
5/2/2002	51.21	537.53	23.69	25.42	17.09	83.86	27.87	16.1
5/3/2002	49.56	530.52	23.51	24.32	17.44	81.78	26.56	16.09
5/6/2002	48.62	519.48	22.65	23.75	18.22	76	25.78	15.93
5/7/2002	49.47	518.22	22.47	22.33	18.41	76.5	26.15	15.64
5/8/2002	54.97	540.62	24.37	25.65	20	82.45	28.98	16
5/9/2002	52.12	531.69	24.19	25.24	20.01	79.93	28.24	15.94
5/10/2002	50.05	523.24	23.32	23.88	19.26	79.68	27.01	15.83
5/13/2002	52.69	533.76	23.94	25.36	19.98	82.19	28.52	16.19
5/14/2002	54.88	545.6	25.61	26.9	20.5	85.48	30.15	16.49
5/15/2002	54.75	542.02	25.28	27.7	19.35	84.5	30.24	16.64
5/16/2002	55.74	547.88	25.21	27.85	19.6	85.45	30.77	16.58
5/17/2002	56.03	553.3	25.01	27.95	19.68	85.69	31.2	16.72
5/20/2002	54.01	545.28	24.74	27.23	19.49	84.45	30.19	16.73
5/21/2002	52.19	538.28	23.46	26.88	19	83.45	29.07	17.58
5/22/2002	53.69	541.92	24.32	27.4	19.24	84	29.59	18.19
5/23/2002	54.82	547.57	25.18	27.48	19.3	84.35	29.39	18.08
5/24/2002	53.26	539.92	24.15	27.22	18.69	83.1	28.66	17.74
5/28/2002	52.32	534.32	23.98	26.85	18.7	82.08	28.35	17.59
5/29/2002	52.05	530.04	23.98	26.58	18.57	81.6	27.27	17.73
5/30/2002	52.64	528.88	24.2	27.02	19.2	82.25	27.42	17.59
5/31/2002	50.91	529.2	23.3	26.85	19.09	80.45	27.62	17.65
6/3/2002	49.42	514.74	22.91	26.18	18.85	78.11	26.62	17.31
6/4/2002	49.98	516.03	22.78	26.93	18.97	79.31	27.5	16.92
6/5/2002	51.66	520.87	22.72	26.86	18.79	80.55	28.18	16.95
6/6/2002	51.9	509.55	22.16	26.47	18.35	79.66	27	16.75
6/7/2002	51.98	507.32	21.4	26.28	18.69	78.3	22	16.55
6/10/2002	52.82	509.03	21.48	26.23	18.29	76.8	21.07	16.79
6/11/2002	52.57	500.7	20.46	25.91	18.35	75.49	20.22	16.82
6/12/2002	55.54	507.02	20.09	26.76	17.96	74.65	21.58	16.68
6/13/2002	54.22	502.16	19.54	26.05	17.5	75.6	21.11	16.48
6/14/2002	55.25	501.76	20.1	25.72	17.35	76.17	21.28	15.89
6/17/2002	55.68	516.18	20.54	26.68	17.74	77.14	22.56	16.36
6/18/2002	55.99	516.73	20.15	26.71	17.87	75.94	22.02	16.92
6/19/2002	54.36	507.64	17.12	24.73	16.95	73.35	20.09	16.48
6/20/2002	54.1	500.02	17.11	23.93	16.65	71.58	19.24	15.73
6/21/2002	52.28	489.42	16.85	23.98	16.46	68.75	18.73	15.52
6/24/2002	54.16	493.04	17.27	24.81	15.9	69.7	19.33	15.85
6/25/2002	52.95	483.42	17.14	23.61	14.99	68.6	18.32	16.05
6/26/2002	54.13	482.57	16.55	24.51	14.82	70.05	18.61	15.75
6/27/2002	54.92	491.61	17.06	25.8	15.18	71.9	18.65	15.77
6/28/2002	54.7	490.12	17.72	26.14	15.28	72	18.27	16
7/1/2002	52.66	478.96	17.06	25.16	15.1	67.6	17.54	15.52
7/2/2002	51.44	470.11	16.94	24.54	14.62	68.58	16.57	15.76
7/3/2002	51.84	474.41	17.55	24.68	15.22	70.51	17.75	15.3
7/5/2002	54.85	492.66	18.74	25.99	16.3	73.5	19.54	15.69
7/8/2002	52.92	486.29	18.01	24.75	16.02	71.3	18.5	15.15
7/9/2002	53.21	475.24	17.53	24.74	15.82	69.67	17.96	15.11
7/10/2002	52.24	458.69	17.32	23.67	15.25	68.76	16.81	13.99
7/11/2002	52.91	462.92	18.3	23.93	15.23	69.41	18.25	13.18
7/12/2002	51.86	458.91	17.51	25.03	15.27	69.21	17.99	12.61
7/15/2002	51.8	457.17	18.23	25.44	15	71	19.12	12.8
7/16/2002	51.25	448.81	17.86	26.19	14.26	69.01	18.36	12.5
7/17/2002	52	453.68	15.63	26.34	13.57	70.69	19.44	12.52
7/18/2002	51.11	441.28	14.99	26.05	13.35	72.05	19.19	12.81
7/19/2002	49.56	423.1	14.96	25.08	12.8	72	18.65	12.39
7/22/2002	47.51	407.88	14.92	23.77	12	68.5	18.26	12.27
7/23/2002	43.01	396.75	14.47	22.74	11.52	67.05	17.81	12.1
7/24/2002	46.23	419.98	15.2	24.24	12	69.54	18.7	12.64
7/25/2002	42.83	417.3	14.36	22.61	11.8	69.35	17.48	12.56
7/26/2002	45.35	426.93	14.34	22.81	11.66	66.4	17.81	12.6
7/29/2002	48.25	450.87	15.02	24.45	12.98	71.18	18.89	13.13
7/30/2002	48.1	452.9	15.43	25.09	13.86	71.79	18.97	13.2
7/31/2002	47.98	458.87	15.26	24.93	14.15	70.4	18.79	13.47
8/1/2002	45.75	444.32	14.8	24.32	13.69	68.25	17.56	13.05
8/2/2002	44.41	434.05	14.45	24.13	12.8	67.88	16.71	12.45
8/5/2002	43.99	418.56	13.99	23.11	12.1	65.99	15.88	11.76
8/6/2002	45.67	431.17	14.74	24.32	12.65	67.9	17.13	12.16
8/7/2002	47.09	441.46	15.03	24.63	12.92	69.17	17.72	12.28
8/8/2002	48.91	457.16	15.3	25.59	13.55	71.61	18.38	11.92
8/9/2002	48.12	458.82	15	25.6	13.41	71.83	17.86	11.84
8/12/2002	48.47	456.15	14.99	25.9	13.31	71.77	17.53	11.64
8/13/2002	47.06	445.3	14.59	25.72	13.22	71.9	16.7	11.44
8/14/2002	49.71	464.44	15.17	27.14	14.63	74.92	18.29	11.35
8/15/2002	49.77	469.78	15.61	27.14	15	76.5	18.61	11.61
8/16/2002	50	468.44	15.81	27.53	15.06	79.35	18.75	11.39
8/19/2002	52	480.84	15.98	28.12	15	82.49	19.46	12.13
8/20/2002	51.04	474.03	15.91	27.7	14.51	81.27	18.97	11.91
8/21/2002	52.28	480.04	16.12	28.05	14.7	81	19.59	12
8/22/2002	53.23	485.95	15.97	28.43	15.3	81.99	19.15	12.17
8/23/2002	52.22	474.5	15.73	27.85	14.7	80.4	17.96	11.78
8/26/2002	52.1	477.59	15.53	27.88	14.85	79.42	18.13	12.08
8/27/2002	50.84	471.15	14.85	27.15	14.21	77.96	17.18	11.89
8/28/2002	49.38	462.53	14.7	26.72	14.27	76.06	16.84	11.63
8/29/2002	50.58	462	14.7	26.75	13.83	76.62	17.14	11.63
8/30/2002	49.08	460.8	14.75	26.62	13.43	75.38	16.67	11.77
9/3/2002	47.02	440.03	14.05	25.89	12.55	72.35	15.86	10.94
9/4/2002	48.21	447.98	14.48	25.98	13.08	73.73	16.11	11.05
9/5/2002	45.91	439.14	14.18	25.2	12.85	72.18	15.11	10.69
9/6/2002	47.82	446.67	14.38	26.1	13.5	73.2	16.22	10.2
9/9/2002	48.7	451.27	14.37	26.22	13.5	74.5	16.08	10.8
9/10/2002	49.79	455.89	14.33	26.63	14.16	75.6	16.47	10.9
9/11/2002	48.58	455.41	14.29	26.45	14.36	74.2	16.62	11.16
9/12/2002	47.15	443.23	14.14	26.33	13.6	71.87	15.7	10.89
9/13/2002	47.91	444.24	14.17	26.8	13.5	72.5	16.03	10.65
9/16/2002	47.78	446.65	14.5	26.75	13.65	72.32	15.7	10.69
9/17/2002	47.29	438.55	14.8	26.84	13.35	71.75	15.57	10.47
9/18/2002	47.75	435.99	15.02	26.65	13.39	69.55	15.28	10.26
9/19/2002	47.2	423.06	14.58	25.27	12.85	64.8	14.98	9.87
9/20/2002	47.46	423.9	14.87	24.83	12.94	63.92	14.9	9.77
9/23/2002	45.23	417.38	14.85	24.19	12.88	63.37	14.13	9.66
9/24/2002	45.64	410.87	14.64	23.99	12.29	59.75	14.34	9.34
9/25/2002	46.51	421.68	14.93	24.88	12.84	63.01	15.2	9.97
